# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1112752	1114095	+							KI216_RS05335	1344		old_locus_tag=ACBO_10200
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1112752	1114095	+	WP_005011119.1	WP_005011119.1		MFS transporter			KI216_RS05335	1344	447	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1114092	1114748	+							KI216_RS05340	657		old_locus_tag=ACBO_10210
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1114092	1114748	+	WP_005011115.1	WP_005011115.1		DsbA family oxidoreductase			KI216_RS05340	657	218	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1114745	1115071	+							KI216_RS05345	327		old_locus_tag=ACBO_10220
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1114745	1115071	+	WP_005011112.1	WP_005011112.1		Rieske 2Fe-2S domain-containing protein			KI216_RS05345	327	108	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1115064	1116092	+							KI216_RS05350	1029		old_locus_tag=ACBO_10230
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1115064	1116092	+	WP_005011111.1	WP_005011111.1		putative sulfate exporter family transporter			KI216_RS05350	1029	342	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1116231	1117235	-							KI216_RS05355	1005		old_locus_tag=ACBO_10240
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1116231	1117235	-	WP_005011110.1	WP_005011110.1		AraC family transcriptional regulator			KI216_RS05355	1005	334	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1117559	1118662	-							KI216_RS05360	1104		old_locus_tag=ACBO_10250
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1117559	1118662	-	WP_005011108.1	WP_005011108.1		OmpW family protein			KI216_RS05360	1104	367	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1119008	1119595	+							KI216_RS05365	588		old_locus_tag=ACBO_10260
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1119008	1119595	+	WP_005011106.1	WP_005011106.1		alpha/beta hydrolase			KI216_RS05365	588	195	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1119865	1121700	+							KI216_RS05370	1836		old_locus_tag=ACBO_10270
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1119865	1121700	+	WP_005011105.1	WP_005011105.1		DUF1302 domain-containing protein			KI216_RS05370	1836	611	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1121906	1122931	+							KI216_RS05375	1026		old_locus_tag=ACBO_10280
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1121906	1122931	+	WP_005011104.1	WP_005011104.1		AraC family transcriptional regulator			KI216_RS05375	1026	341	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1123262	1124899	+							KI216_RS05380	1638		old_locus_tag=ACBO_10290
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1123262	1124899	+	WP_005011103.1	WP_005011103.1		long-chain-fatty-acid--CoA ligase			KI216_RS05380	1638	545	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1124940	1125815	+					prpB		KI216_RS05385	876		old_locus_tag=ACBO_10300
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1124940	1125815	+	WP_005011101.1	WP_005011101.1		methylisocitrate lyase	prpB		KI216_RS05385	876	291	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1125841	1126977	+					prpC		KI216_RS05390	1137		old_locus_tag=ACBO_10310
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1125841	1126977	+	WP_005011100.1	WP_005011100.1		2-methylcitrate synthase	prpC		KI216_RS05390	1137	378	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1127650	1128402	+					hutC		KI216_RS05395	753		old_locus_tag=ACBO_10320
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1127650	1128402	+	WP_005011098.1	WP_005011098.1		histidine utilization repressor	hutC		KI216_RS05395	753	250	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1128399	1128992	+							KI216_RS05400	594		old_locus_tag=ACBO_10330
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1128399	1128992	+	WP_005011096.1	WP_005011096.1		HutD family protein			KI216_RS05400	594	197	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1129235	1130899	+					hutU		KI216_RS05405	1665		old_locus_tag=ACBO_10340
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1129235	1130899	+	WP_018572613.1	WP_018572613.1		urocanate hydratase	hutU		KI216_RS05405	1665	554	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1130995	1132527	+					hutH		KI216_RS05410	1533		old_locus_tag=ACBO_10350
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1130995	1132527	+	WP_005011094.1	WP_005011094.1		histidine ammonia-lyase	hutH		KI216_RS05410	1533	510	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1132601	1134025	+							KI216_RS05415	1425		old_locus_tag=ACBO_10360
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1132601	1134025	+	WP_005011093.1	WP_005011093.1		amino acid permease			KI216_RS05415	1425	474	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1134079	1135281	+					hutI		KI216_RS05420	1203		old_locus_tag=ACBO_10370
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1134079	1135281	+	WP_005011091.1	WP_005011091.1		imidazolonepropionase	hutI		KI216_RS05420	1203	400	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1135327	1136262	+					hutG		KI216_RS05425	936		old_locus_tag=ACBO_10380
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1135327	1136262	+	WP_005011089.1	WP_005011089.1		formimidoylglutamase	hutG		KI216_RS05425	936	311	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1136277	1137551	+							KI216_RS05430	1275		old_locus_tag=ACBO_10390
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1136277	1137551	+	WP_005011087.1	WP_005011087.1		Glu/Leu/Phe/Val dehydrogenase			KI216_RS05430	1275	424	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1138091	1138297	+							KI216_RS05435	207		old_locus_tag=ACBO_10400
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1138091	1138297	+	WP_005011084.1	WP_005011084.1		hypothetical protein			KI216_RS05435	207	68	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1138435	1138794	-							KI216_RS05440	360		old_locus_tag=ACBO_10410
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1138435	1138794	-	WP_005011081.1	WP_005011081.1		hypothetical protein			KI216_RS05440	360	119	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1139041	1139685	-							KI216_RS05445	645		old_locus_tag=ACBO_10420
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1139041	1139685	-	WP_005011079.1	WP_005011079.1		hypothetical protein			KI216_RS05445	645	214	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1139785	1140483	-							KI216_RS05450	699		old_locus_tag=ACBO_10430
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1139785	1140483	-	WP_005011077.1	WP_005011077.1		DUF3820 family protein			KI216_RS05450	699	232	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1140992	1142251	+							KI216_RS05455	1260		old_locus_tag=ACBO_10440
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1140992	1142251	+	WP_005011076.1	WP_005011076.1		alpha/beta fold hydrolase			KI216_RS05455	1260	419	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1142407	1143663	+							KI216_RS05460	1257		old_locus_tag=ACBO_10450
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1142407	1143663	+	WP_005011075.1	WP_005011075.1		serine hydroxymethyltransferase			KI216_RS05460	1257	418	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1143831	1144235	+					rnk		KI216_RS05465	405		old_locus_tag=ACBO_10460
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1143831	1144235	+	WP_005011074.1	WP_005011074.1		nucleoside diphosphate kinase regulator	rnk		KI216_RS05465	405	134	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1144323	1145867	-							KI216_RS05470	1545		old_locus_tag=ACBO_10470
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1144323	1145867	-	WP_228128319.1	WP_228128319.1		hypothetical protein			KI216_RS05470	1545	514	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1146293	1147084	+							KI216_RS05475	792		old_locus_tag=ACBO_10480
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1146293	1147084	+	WP_005011071.1	WP_005011071.1		hypothetical protein			KI216_RS05475	792	263	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1147102	1148259	+							KI216_RS05480	1158		old_locus_tag=ACBO_10490
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1147102	1148259	+	WP_005011068.1	WP_005011068.1		toxic anion resistance protein			KI216_RS05480	1158	385	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1148316	1149233	+							KI216_RS05485	918		old_locus_tag=ACBO_10500
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1148316	1149233	+	WP_005011060.1	WP_005011060.1		hypothetical protein			KI216_RS05485	918	305	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1149484	1151049	+					ahpF		KI216_RS05490	1566		old_locus_tag=ACBO_10510
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1149484	1151049	+	WP_005011058.1	WP_005011058.1		alkyl hydroperoxide reductase subunit F	ahpF		KI216_RS05490	1566	521	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1151330	1151584	-							KI216_RS05495	255		old_locus_tag=ACBO_10520
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1151330	1151584	-	WP_005011054.1	WP_005011054.1		YfhL family 4Fe-4S dicluster ferredoxin			KI216_RS05495	255	84	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1151594	1152988	-					yegQ		KI216_RS05500	1395		old_locus_tag=ACBO_10530
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1151594	1152988	-	WP_005011051.1	WP_005011051.1		tRNA 5-hydroxyuridine modification protein YegQ	yegQ		KI216_RS05500	1395	464	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1153152	1153466	+							KI216_RS05505	315		old_locus_tag=ACBO_10540
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1153152	1153466	+	WP_005011048.1	WP_005011048.1		metalloregulator ArsR/SmtB family transcription factor			KI216_RS05505	315	104	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1153492	1153965	+							KI216_RS05510	474		old_locus_tag=ACBO_10550
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1153492	1153965	+	WP_005011046.1	WP_005011046.1		arsenate reductase ArsC			KI216_RS05510	474	157	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1153977	1155008	+					arsB		KI216_RS05515	1032		old_locus_tag=ACBO_10560
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1153977	1155008	+	WP_005011045.1	WP_005011045.1		ACR3 family arsenite efflux transporter	arsB		KI216_RS05515	1032	343	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1155127	1155831	+					arsH		KI216_RS05520	705		old_locus_tag=ACBO_10570
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1155127	1155831	+	WP_018572609.1	WP_018572609.1		arsenical resistance protein ArsH	arsH		KI216_RS05520	705	234	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1155878	1156297	-							KI216_RS05525	420		old_locus_tag=ACBO_10580
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1155878	1156297	-	WP_005011042.1	WP_005011042.1		Cd(II)/Pb(II)-responsive transcriptional regulator			KI216_RS05525	420	139	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1156363	1156998	+							KI216_RS05530	636		old_locus_tag=ACBO_10590
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1156363	1156998	+	WP_005011039.1	WP_005011039.1		cation transporter			KI216_RS05530	636	211	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1157147	1158004	-							KI216_RS05535	858		old_locus_tag=ACBO_10600
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1157147	1158004	-	WP_005011038.1	WP_005011038.1		hypothetical protein			KI216_RS05535	858	285	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1158267	1158827	+							KI216_RS05540	561		old_locus_tag=ACBO_10610
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1158267	1158827	+	WP_005011036.1	WP_005011036.1		TetR/AcrR family transcriptional regulator			KI216_RS05540	561	186	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1159214	1160005	-							KI216_RS05545	792		old_locus_tag=ACBO_10620
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1159214	1160005	-	WP_005011033.1	WP_005011033.1		DUF2071 domain-containing protein			KI216_RS05545	792	263	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1160025	1160234	-							KI216_RS05550	210		old_locus_tag=ACBO_10630
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1160025	1160234	-	WP_154649286.1	WP_154649286.1		hypothetical protein			KI216_RS05550	210	69	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1160278	1160811	+							KI216_RS05555	534		old_locus_tag=ACBO_10640
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1160278	1160811	+	WP_005011031.1	WP_005011031.1		hypothetical protein			KI216_RS05555	534	177	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1160872	1163286	-							KI216_RS05560	2415		old_locus_tag=ACBO_10650
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1160872	1163286	-	WP_005011028.1	WP_005011028.1		membrane-bound PQQ-dependent dehydrogenase, glucose/quinate/shikimate family			KI216_RS05560	2415	804	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1163624	1164403	-							KI216_RS05565	780		old_locus_tag=ACBO_10660
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1163624	1164403	-	WP_005011025.1	WP_005011025.1		ferredoxin--NADP reductase			KI216_RS05565	780	259	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1164509	1165231	+					tsaA		KI216_RS05570	723		old_locus_tag=ACBO_10670
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1164509	1165231	+	WP_005011023.1	WP_005011023.1		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA		KI216_RS05570	723	240	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1165232	1166476	-							KI216_RS05575	1245		old_locus_tag=ACBO_10680
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1165232	1166476	-	WP_005011022.1	WP_005011022.1		MgtC/SapB family protein			KI216_RS05575	1245	414	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1166725	1168482	+							KI216_RS05580	1758		old_locus_tag=ACBO_10690
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1166725	1168482	+	WP_005011021.1	WP_005011021.1		GspE/PulE family protein			KI216_RS05580	1758	585	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1168585	1168980	+							KI216_RS05585	396		old_locus_tag=ACBO_10700
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1168585	1168980	+	WP_005011015.1	WP_005011015.1		NirD/YgiW/YdeI family stress tolerance protein			KI216_RS05585	396	131	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1169136	1169801	+							KI216_RS05590	666		old_locus_tag=ACBO_10710
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1169136	1169801	+	WP_005011014.1	WP_005011014.1		response regulator transcription factor			KI216_RS05590	666	221	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1169805	1171157	+							KI216_RS05595	1353		old_locus_tag=ACBO_10720
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1169805	1171157	+	WP_005011012.1	WP_005011012.1		two-component sensor histidine kinase			KI216_RS05595	1353	450	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1171263	1171433	-							KI216_RS05600	171		old_locus_tag=ACBO_10730
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1171263	1171433	-	WP_005011010.1	WP_005011010.1		hemin uptake protein HemP			KI216_RS05600	171	56	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1171575	1172474	+							KI216_RS05605	900		old_locus_tag=ACBO_10740
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1171575	1172474	+	WP_005011007.1	WP_005011007.1		thiamine phosphate synthase			KI216_RS05605	900	299	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1172504	1173055	-							KI216_RS05610	552		old_locus_tag=ACBO_10750
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1172504	1173055	-	WP_005011005.1	WP_005011005.1		hypothetical protein			KI216_RS05610	552	183	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1173065	1175464	-					mrcB		KI216_RS05615	2400		old_locus_tag=ACBO_10760
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1173065	1175464	-	WP_005011003.1	WP_005011003.1		penicillin-binding protein 1B	mrcB		KI216_RS05615	2400	799	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1175616	1176554	+							KI216_RS05620	939		old_locus_tag=ACBO_10770
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1175616	1176554	+	WP_026253353.1	WP_026253353.1		NAD(+) kinase			KI216_RS05620	939	312	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1176558	1176824	+							KI216_RS05625	267		old_locus_tag=ACBO_10780
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1176558	1176824	+	WP_005010997.1	WP_005010997.1		YeaC family protein			KI216_RS05625	267	88	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1176870	1177238	-							KI216_RS05630	369		old_locus_tag=ACBO_10790
CDS	with_protein	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1176870	1177238	-	WP_005010996.1	WP_005010996.1		hypothetical protein			KI216_RS05630	369	122	
gene	protein_coding	GCF_018324105.1	Primary Assembly	chromosome		NZ_AP024595.1	1177351	1178367	-							KI216_RS05635	1017		old_locus_tag=ACBO_10800
