# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	924730	925113	+						69582370	J7649_RS04345	384		old_locus_tag=J7649_04345
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	924730	925113	+	WP_004279857.1	WP_004279857.1		DUF2237 domain-containing protein		69582370	J7649_RS04345	384	127	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	925113	925706	+						69582371	J7649_RS04350	594		old_locus_tag=J7649_04350
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	925113	925706	+	WP_004279859.1	WP_004279859.1		Maf family nucleotide pyrophosphatase		69582371	J7649_RS04350	594	197	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	925736	926905	+						69582372	J7649_RS04355	1170		old_locus_tag=J7649_04355
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	925736	926905	+	WP_004279861.1	WP_004279861.1		cupin domain-containing protein		69582372	J7649_RS04355	1170	389	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	926991	928913	-						69582373	J7649_RS04360	1923		old_locus_tag=J7649_04360
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	926991	928913	-	WP_219309533.1	WP_219309533.1		ATP-binding protein		69582373	J7649_RS04360	1923	640	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	928913	929596	-						69582374	J7649_RS04365	684		old_locus_tag=J7649_04365
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	928913	929596	-	WP_219309535.1	WP_219309535.1		response regulator transcription factor		69582374	J7649_RS04365	684	227	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	929817	930599	-						69582375	J7649_RS04370	783		old_locus_tag=J7649_04370
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	929817	930599	-	WP_184413598.1	WP_184413598.1		glutathione S-transferase N-terminal domain-containing protein		69582375	J7649_RS04370	783	260	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	930718	931227	-					rraA	69582376	J7649_RS04375	510		old_locus_tag=J7649_04375
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	930718	931227	-	WP_004279866.1	WP_004279866.1		ribonuclease E activity regulator RraA	rraA	69582376	J7649_RS04375	510	169	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	931240	931905	-						69582377	J7649_RS04380	666		old_locus_tag=J7649_04380
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	931240	931905	-	WP_219309537.1	WP_219309537.1		NAD(P)H-binding protein		69582377	J7649_RS04380	666	221	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	932120	932389	+					rpsT	69582378	J7649_RS04385	270		old_locus_tag=J7649_04385
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	932120	932389	+	WP_004279868.1	WP_004279868.1		30S ribosomal protein S20	rpsT	69582378	J7649_RS04385	270	89	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	932893	933633	-						69582379	J7649_RS04390	741		old_locus_tag=J7649_04390
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	932893	933633	-	WP_219309539.1	WP_219309539.1		histidine phosphatase family protein		69582379	J7649_RS04390	741	246	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	933696	934547	-						69582380	J7649_RS04395	852		old_locus_tag=J7649_04395
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	933696	934547	-	WP_005246616.1	WP_005246616.1		3'(2'),5'-bisphosphate nucleotidase CysQ		69582380	J7649_RS04395	852	283	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	934561	935247	+						69582381	J7649_RS04400	687		old_locus_tag=J7649_04400
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	934561	935247	+	WP_004279871.1	WP_004279871.1		HAD-IA family hydrolase		69582381	J7649_RS04400	687	228	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	935240	935680	+						69582382	J7649_RS04405	441		old_locus_tag=J7649_04405
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	935240	935680	+	WP_219309541.1	WP_219309541.1		RNA-binding protein		69582382	J7649_RS04405	441	146	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	935826	936869	+					recA	69582383	J7649_RS04410	1044		old_locus_tag=J7649_04410
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	935826	936869	+	WP_219309543.1	WP_219309543.1		recombinase RecA	recA	69582383	J7649_RS04410	1044	347	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	936961	937578	+						69582384	J7649_RS04415	618		old_locus_tag=J7649_04415
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	936961	937578	+	WP_219309545.1	WP_219309545.1		recombination regulator RecX		69582384	J7649_RS04415	618	205	
gene	SRP_RNA	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	937799	937895	-					ffs	69582385	J7649_RS04420	97		old_locus_tag=J7649_04420
ncRNA	SRP_RNA	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	937799	937895	-				signal recognition particle sRNA small type	ffs	69582385	J7649_RS04420	97		
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	938190	938987	+						69582386	J7649_RS04425	798		old_locus_tag=J7649_04425
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	938190	938987	+	WP_219309547.1	WP_219309547.1		tetratricopeptide repeat protein		69582386	J7649_RS04425	798	265	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	939048	939836	-					lpxA	69582387	J7649_RS04430	789		old_locus_tag=J7649_04430
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	939048	939836	-	WP_219309549.1	WP_219309549.1		acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	lpxA	69582387	J7649_RS04430	789	262	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	939833	940318	-					fabZ	69582388	J7649_RS04435	486		old_locus_tag=J7649_04435
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	939833	940318	-	WP_026055766.1	WP_026055766.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ	69582388	J7649_RS04435	486	161	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	940324	941394	-					lpxD	69582389	J7649_RS04440	1071		old_locus_tag=J7649_04440
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	940324	941394	-	WP_005266607.1	WP_005266607.1		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	lpxD	69582389	J7649_RS04440	1071	356	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	941398	941895	-						69582390	J7649_RS04445	498		old_locus_tag=J7649_04445
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	941398	941895	-	WP_219309551.1	WP_219309551.1		OmpH family outer membrane protein		69582390	J7649_RS04445	498	165	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	941976	944561	-					bamA	69582391	J7649_RS04450	2586		old_locus_tag=J7649_04450
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	941976	944561	-	WP_219309552.1	WP_219309552.1		outer membrane protein assembly factor BamA	bamA	69582391	J7649_RS04450	2586	861	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	944601	945956	-					rseP	69582392	J7649_RS04455	1356		old_locus_tag=J7649_04455
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	944601	945956	-	WP_219309553.1	WP_219309553.1		RIP metalloprotease RseP	rseP	69582392	J7649_RS04455	1356	451	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	945960	947156	-					ispC	69582393	J7649_RS04460	1197		old_locus_tag=J7649_04460
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	945960	947156	-	WP_219309554.1	WP_219309554.1		1-deoxy-D-xylulose-5-phosphate reductoisomerase	ispC	69582393	J7649_RS04460	1197	398	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	947157	947981	-						69582394	J7649_RS04465	825		old_locus_tag=J7649_04465
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	947157	947981	-	WP_004279883.1	WP_004279883.1		phosphatidate cytidylyltransferase		69582394	J7649_RS04465	825	274	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	947985	948737	-					uppS	69582395	J7649_RS04470	753		old_locus_tag=J7649_04470
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	947985	948737	-	WP_219309555.1	WP_219309555.1		polyprenyl diphosphate synthase	uppS	69582395	J7649_RS04470	753	250	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	948745	949299	-					frr	69582396	J7649_RS04475	555		old_locus_tag=J7649_04475
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	948745	949299	-	WP_004279885.1	WP_004279885.1		ribosome recycling factor	frr	69582396	J7649_RS04475	555	184	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	949380	950108	-					pyrH	69582397	J7649_RS04480	729		old_locus_tag=J7649_04480
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	949380	950108	-	WP_004279886.1	WP_004279886.1		UMP kinase	pyrH	69582397	J7649_RS04480	729	242	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	950155	951498	-					rimO	69582398	J7649_RS04485	1344		old_locus_tag=J7649_04485
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	950155	951498	-	WP_219309556.1	WP_219309556.1		30S ribosomal protein S12 methylthiotransferase RimO	rimO	69582398	J7649_RS04485	1344	447	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	951840	952949	+						69582399	J7649_RS04490	1110		old_locus_tag=J7649_04490
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	951840	952949	+	WP_005266616.1	WP_005266616.1		ATP-binding protein		69582399	J7649_RS04490	1110	369	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	952936	954411	+					glnG	69582400	J7649_RS04495	1476		old_locus_tag=J7649_04495
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	952936	954411	+	WP_219309557.1	WP_219309557.1		nitrogen regulation protein NR(I)	glnG	69582400	J7649_RS04495	1476	491	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	954461	954787	-						69582401	J7649_RS04500	327		old_locus_tag=J7649_04500
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	954461	954787	-	WP_004279890.1	WP_004279890.1		hypothetical protein		69582401	J7649_RS04500	327	108	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	954985	956136	+						69582402	J7649_RS04505	1152		old_locus_tag=J7649_04505
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	954985	956136	+	WP_004645517.1	WP_004645517.1		IS4 family transposase		69582402	J7649_RS04505	1152	383	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	956200	957405	-					mhpT	69582403	J7649_RS04510	1206		old_locus_tag=J7649_04510
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	956200	957405	-	WP_219309558.1	WP_219309558.1		3-(3-hydroxy-phenyl)propionate transporter MhpT	mhpT	69582403	J7649_RS04510	1206	401	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	957720	959600	-					mnmG	69582404	J7649_RS04515	1881		old_locus_tag=J7649_04515
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	957720	959600	-	WP_004279892.1	WP_004279892.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	mnmG	69582404	J7649_RS04515	1881	626	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	959855	960322	+						69582405	J7649_RS04520	468		old_locus_tag=J7649_04520
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	959855	960322	+	WP_004279893.1	WP_004279893.1		hypothetical protein		69582405	J7649_RS04520	468	155	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	960467	961354	+						69582406	J7649_RS04525	888		old_locus_tag=J7649_04525
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	960467	961354	+	WP_219309560.1	WP_219309560.1		bile acid:sodium symporter family protein		69582406	J7649_RS04525	888	295	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	961442	962329	+						69582407	J7649_RS04530	888		old_locus_tag=J7649_04530
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	961442	962329	+	WP_071852166.1	WP_071852166.1		bile acid:sodium symporter family protein		69582407	J7649_RS04530	888	295	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	962461	963366	+					prmA	69582408	J7649_RS04535	906		old_locus_tag=J7649_04535
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	962461	963366	+	WP_004646702.1	WP_004646702.1		50S ribosomal protein L11 methyltransferase	prmA	69582408	J7649_RS04535	906	301	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	963382	964260	+						69582409	J7649_RS04540	879		old_locus_tag=J7649_04540
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	963382	964260	+	WP_219309563.1	WP_219309563.1		DUF3426 domain-containing protein		69582409	J7649_RS04540	879	292	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	964659	964928	+					fis	69582410	J7649_RS04545	270		old_locus_tag=J7649_04545
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	964659	964928	+	WP_001086304.1	WP_001086304.1		DNA-binding transcriptional regulator Fis	fis	69582410	J7649_RS04545	270	89	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	965024	966598	+					purH	69582411	J7649_RS04550	1575		old_locus_tag=J7649_04550
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	965024	966598	+	WP_005246645.1	WP_005246645.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH	69582411	J7649_RS04550	1575	524	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	966726	968009	+					purD	69582412	J7649_RS04555	1284		old_locus_tag=J7649_04555
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	966726	968009	+	WP_219309564.1	WP_219309564.1		phosphoribosylamine--glycine ligase	purD	69582412	J7649_RS04555	1284	427	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	968142	968867	+						69582413	J7649_RS04560	726		old_locus_tag=J7649_04560
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	968142	968867	+	WP_219309566.1	WP_219309566.1		DUF4145 domain-containing protein		69582413	J7649_RS04560	726	241	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	968895	969452	+						69582414	J7649_RS04565	558		old_locus_tag=J7649_04565
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	968895	969452	+	WP_219309568.1	WP_219309568.1		GNAT family N-acetyltransferase		69582414	J7649_RS04565	558	185	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	970057	970932	+						69582415	J7649_RS04570	876		old_locus_tag=J7649_04570
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	970057	970932	+	WP_005263086.1	WP_005263086.1		MetQ/NlpA family ABC transporter substrate-binding protein		69582415	J7649_RS04570	876	291	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	971009	972034	+						69582416	J7649_RS04575	1026		old_locus_tag=J7649_04575
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	971009	972034	+	WP_071852172.1	WP_071852172.1		ATP-binding cassette domain-containing protein		69582416	J7649_RS04575	1026	341	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	972031	972726	+						69582417	J7649_RS04580	696		old_locus_tag=J7649_04580
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	972031	972726	+	WP_004279923.1	WP_004279923.1		ABC transporter permease		69582417	J7649_RS04580	696	231	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	973346	976918	+					dnaE	69582418	J7649_RS04585	3573		old_locus_tag=J7649_04585
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	973346	976918	+	WP_219309570.1	WP_219309570.1		DNA polymerase III subunit alpha	dnaE	69582418	J7649_RS04585	3573	1190	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	976956	977804	+						69582419	J7649_RS04590	849		old_locus_tag=J7649_04590
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	976956	977804	+	WP_004279927.1	WP_004279927.1		RNA methyltransferase		69582419	J7649_RS04590	849	282	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	977780	978613	+					cysE	69582420	J7649_RS04595	834		old_locus_tag=J7649_04595
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	977780	978613	+	WP_228127940.1	WP_228127940.1		serine O-acetyltransferase	cysE	69582420	J7649_RS04595	834	277	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	978731	979681	+						69582421	J7649_RS04600	951		old_locus_tag=J7649_04600
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	978731	979681	+	WP_114540776.1	WP_114540776.1		hypothetical protein		69582421	J7649_RS04600	951	316	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	979802	981808	+						69582422	J7649_RS04605	2007		old_locus_tag=J7649_04605
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	979802	981808	+	WP_219309572.1	WP_219309572.1		alpha/beta hydrolase		69582422	J7649_RS04605	2007	668	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	982144	984777	+					mutS	69582423	J7649_RS04610	2634		old_locus_tag=J7649_04610
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	982144	984777	+	WP_219309574.1	WP_219309574.1		DNA mismatch repair protein MutS	mutS	69582423	J7649_RS04610	2634	877	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	984982	985305	+						69582424	J7649_RS04615	324		old_locus_tag=J7649_04615
CDS	with_protein	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	984982	985305	+	WP_004279936.1	WP_004279936.1		ferredoxin family protein		69582424	J7649_RS04615	324	107	
gene	protein_coding	GCF_019343495.1	Primary Assembly	chromosome		NZ_CP072549.1	985443	986162	+						69582425	J7649_RS04620	720		old_locus_tag=J7649_04620
